,name,data_type,net,KVRH,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
3775,MOF_net-tbo_node1-N24_node2-orgN2_edge1-E14,1inor_1org_1edge,tbo,0.250936588,84.7754,146.352,209.9612,299.472,1283.0,2268.0,2906.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.6526,15.038,21.6936,20.482,3.61,24.624,29.07,60.724,841.0,870.0,1044.0,1682.0,1,4.0,6.0,12.0,16.0,40.0,72.0,96.0,1.9044,4.0848,6.3756,10.3776,0,-5.36,-3.9,-9.16,0,86.0,138.0,290.0,0,0,0,0,0,6.0,6.0,24.0,0,2.56,3.66,9.04,653.4199,1453.8792,2344.0116,2968.9224,2900.5,6792.0,10047.0,11310.0,102.5,224.0,360.0,471.0,584.0,1484.0,2208.0,2541.0,45.05735,112.4738,172.062,206.2881,10.5376,12.138,25.4876,15.992,56.5,66.0,108.5,72.5,1,1.5,3.0,2.0,2.5,7.5,10.0,7.0,0.5477,0.85855,1.395,0.9896,41.425,113.565,146.532614,118.376307,0,0.935,1.53,1.555,0,2.0,7.5,5.5,0,0,0,0,0,-2.0,-1.0,-2.0,0,-0.04,0.35,0.14,0,-6.9,-2.05711,-6.503555,9.426554545,15.71697273,30.83689091,39.48158182,68.40909091,115.9090909,175.7727273,212.0454545,1.0,2.090909091,4.090909091,5.318181818,5.090909091,14.63636364,24.13636364,27.54545455,0.606781818,1.306190909,2.232818182,2.789140909,100.5386364,234.7331818,388.2185024,478.0253588,0,0.758181818,1.857272727,2.13,0,4.227272727,12.68181818,21.54545455,0,0,0,0,0,-1.090909091,-0.681818182,0.409090909,0,0.043636364,0.411818182,0.831818182,0,-2.931818182,-0.592180909,10.12115318,50.02058,29.40915,49.03924,607226.0,630.59,7568.9,0.9352,11.22511199,0.9352,0.0,11.2251,0.0,567878.0,0.0
3776,MOF_net-ptr_node1-N29_node2-orgN19_edge1-E10,1inor_1org_1edge,ptr,0.875387203,123.8472,238.3232,698.9936,421.056,3057.0,7040.0,5936.0,2304.0,13.0,32.0,64.0,48.0,112.0,320.0,352.0,192.0,8.6512,25.5792,38.5896,26.9808,3.1684,48.9856,18.156,18.156,2401.0,3136.0,1176.0,1176.0,1,8.0,4.0,4.0,64.0,128.0,96.0,96.0,2.0164,8.2928,4.3736,4.3736,0,-13.28,-3.08,-3.08,0,328.0,172.0,172.0,0,0,0,0,0,48.0,20.0,20.0,0,5.52,2.6,2.6,948.2176,2076.097,3192.1468,4353.2716,3754.0,8320.0,12736.0,16384.0,146.0,310.0,492.0,668.0,802.0,2022.0,3052.0,3996.0,60.0002,147.659,225.5068,297.8396,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,9.2416,21.36444444,18.94933333,38.51342222,49.0,63.77777778,102.6666667,188.2222222,1.0,3.0,2.444444444,4.888888889,9.0,16.33333333,22.0,40.0,0.5625,1.199166667,1.411666667,2.61,54.76,161.4957582,204.4044444,349.6439649,0,2.092222222,1.197777778,2.193333333,0,11.88888889,2.444444444,7.333333333,0,0,0,0,0,3.555555556,0.0,1.333333333,0,0.651111111,-0.048888889,0.186666667,0,0.376248889,-9.533333333,-11.07140667,43.41433,40.42379,43.41433,319813.0,740.965,6005.78,0.9004,7.298074975,0.9004,0.0,7.29806,0.0,287960.0,0.0
3777,MOF_net-ssa_node1-N41_node2-orgN10_edge1-E0,1inor_1org_1edge,ssa,4.083342619,137.014,254.6304,470.334,930.24,1455.0,3276.0,5790.0,5040.0,19.0,36.0,66.0,120.0,102.0,288.0,426.0,360.0,12.0774,25.2,47.2746,69.3,3.5344,34.2912,57.528,93.248,729.0,1134.0,1944.0,2700.0,1,6.0,12.0,20.0,36.0,108.0,216.0,300.0,1.5876,5.67,11.6424,17.388,0,-6.96,-8.04,-12.0,0,120.0,252.0,440.0,0,0,0,0,0,18.0,36.0,70.0,0,3.06,5.88,11.4,2147.3742,5056.956,8626.058,11478.076,8148.0,20736.0,32996.0,38752.0,362.0,808.0,1400.0,1888.0,2208.0,5800.0,9224.0,11448.0,148.601,389.62,635.2696,808.0976,9.2416,15.504,30.24462222,31.07024762,49.0,84.0,142.8888889,109.8666667,1,2.0,4.0,4.282539683,4.0,12.0,19.84761905,17.6952381,0.5625,1.155,2.094761905,1.873166667,54.76,167.24,298.4151453,257.5711963,0,0.98,2.211111111,2.798444444,0,2.0,7.587301587,14.28253968,0,0,0,0,0,-2.0,-1.923809524,-0.282539683,0,-0.04,0.206984127,0.714349206,0,-7.8,-10.72637098,-3.116124762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,42.34441,40.97136,42.34441,97556.3,921.797,6213.25,0.8846,5.962523591,0.8846,0.0,5.96253,0.0,86298.3,0.0
3778,MOF_net-tbo_node1-N24_node2-orgN2_edge1-E8,1inor_1org_1edge,tbo,0.221705643,84.7754,146.352,209.9612,299.472,1283.0,2268.0,2906.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.6526,15.038,21.6936,20.482,3.61,24.624,29.07,60.724,841.0,870.0,1044.0,1682.0,1,4.0,6.0,12.0,16.0,40.0,72.0,96.0,1.9044,4.0848,6.3756,10.3776,0,-5.36,-3.9,-9.16,0,86.0,138.0,290.0,0,0,0,0,0,6.0,6.0,24.0,0,2.56,3.66,9.04,666.0253,1491.2112,2420.7336,3153.8895,2828.5,6720.0,9963.0,11229.0,108.5,236.0,384.0,519.0,620.0,1592.0,2400.0,2811.0,46.06115,116.2622,179.5428,219.0117,10.5376,12.138,25.4876,15.992,56.5,66.0,108.5,72.5,1,1.5,3.0,2.0,2.5,7.5,10.0,7.0,0.5477,0.85855,1.395,0.9896,41.425,113.565,146.532614,118.376307,0,0.935,1.53,1.555,0,2.0,7.5,5.5,0,0,0,0,0,-2.0,-1.0,-2.0,0,-0.04,0.35,0.14,0,-6.9,-2.05711,-6.503555,9.6485,15.97254,31.90836,38.943,91.7,154.2,227.1,243.9,1.0,2.2,4.2,5.7,6.4,17.8,29.1,32.7,0.65992,1.48762,2.5002,3.05811,155.473,315.725,513.0255684,662.2046526,0,0.492,1.314,2.208,0,6.9,17.1,37.2,0,0,0,0,0,-4.05e-18,0.9,3.0,0,0.144,0.522,1.434,0,2.91,9.265734,30.495069,49.76314,29.80616,47.30466,625242.0,625.961,7784.73,0.9323,11.59450209,0.9323,0.0,11.5945,0.0,582913.0,0.0
3779,MOF_net-ptr_node1-N29_node2-orgN15_edge1-E1,1inor_1org_1edge,ptr,0.607345196,123.8472,238.3232,698.9936,421.056,3057.0,7040.0,5936.0,2304.0,13.0,32.0,64.0,48.0,112.0,320.0,352.0,192.0,8.6512,25.5792,38.5896,26.9808,3.1684,48.9856,18.156,18.156,2401.0,3136.0,1176.0,1176.0,1,8.0,4.0,4.0,64.0,128.0,96.0,96.0,2.0164,8.2928,4.3736,4.3736,0,-13.28,-3.08,-3.08,0,328.0,172.0,172.0,0,0,0,0,0,48.0,20.0,20.0,0,5.52,2.6,2.6,1395.2488,3147.057,5077.9808,6779.154,5494.0,13104.0,19472.0,22608.0,230.0,502.0,816.0,1124.0,1318.0,3390.0,5120.0,6180.0,96.671,244.167,376.8816,468.89,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,50.64413,45.39283,50.5992,578688.0,734.113,7240.47,0.8976,8.852944077,0.8976,0.0,8.85292,0.0,519430.0,0.0
3780,MOF_net-cml_node1-N61_node2-orgN8_edge1-E0,1inor_1org_1edge,cml,2.155328669,198.4006,350.88,946.3488,961.4112,2371.0,6192.0,10278.0,12096.0,22.0,54.0,102.0,132.0,156.0,426.0,726.0,840.0,19.1551,50.7204,87.1248,106.7844,1.8496,23.392,17.5712,51.2992,441.0,840.0,1386.0,1848.0,1,5.0,6.0,12.0,25.0,55.0,110.0,140.0,2.89,6.205,11.016,15.164,0,-10.4,-4.76,-21.4,0,65.0,60.0,164.0,0,0,0,0,0,14.0,8.0,32.0,0,4.85,3.72,11.48,640.1364,1431.7952,2493.253,3321.72,2445.0,5798.0,9508.0,11544.0,103.0,224.0,396.0,528.0,620.0,1620.0,2586.0,3312.0,41.4655,106.2916,174.658,228.4648,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,9.2416,24.24906667,48.49813333,81.472,49.0,130.6666667,261.3333333,266.0,1.0,3.0,6.0,11.33333333,9.0,27.0,58.0,68.0,0.5625,1.7225,3.445,4.745,54.76,231.62,463.24,646.0890173,0,1.143333333,2.286666667,7.653333333,0,2.333333333,4.666666667,41.33333333,0,0,0,0,0,0.0,-1.333333333,11.33333333,0,-0.046666667,-0.093333333,2.173333333,0,-9.1,-18.2,-3.44266,20.75143,17.42052,20.00544,45297.3,1549.21,6000.48,0.8066,3.12416483,0.8066,0.0,3.12416,0.0,36536.8,0.0
3781,MOF_net-ssa_node1-N41_node2-orgN21_edge1-E3,1inor_1org_1edge,ssa,5.469178508,137.014,254.6304,470.334,930.24,1455.0,3276.0,5790.0,5040.0,19.0,36.0,66.0,120.0,102.0,288.0,426.0,360.0,12.0774,25.2,47.2746,69.3,3.5344,34.2912,57.528,93.248,729.0,1134.0,1944.0,2700.0,1,6.0,12.0,20.0,36.0,108.0,216.0,300.0,1.5876,5.67,11.6424,17.388,0,-6.96,-8.04,-12.0,0,120.0,252.0,440.0,0,0,0,0,0,18.0,36.0,70.0,0,3.06,5.88,11.4,1678.9156,3914.148,6316.972,8142.5584,6784.0,16800.0,25168.0,28228.0,276.0,616.0,1000.0,1324.0,1616.0,4152.0,6264.0,7296.0,119.378,305.1048,472.7848,566.6652,9.2416,15.504,30.24462222,31.07024762,49.0,84.0,142.8888889,109.8666667,1,2.0,4.0,4.282539683,4.0,12.0,19.84761905,17.6952381,0.5625,1.155,2.094761905,1.873166667,54.76,167.24,298.4151453,257.5711963,0,0.98,2.211111111,2.798444444,0,2.0,7.587301587,14.28253968,0,0,0,0,0,-2.0,-1.923809524,-0.282539683,0,-0.04,0.206984127,0.714349206,0,-7.8,-10.72637098,-3.116124762,9.2416,15.504,31.008,55.7536,49.0,84.0,168.0,301.0,1.0,2.0,4.0,7.0,4.0,12.0,24.0,40.0,0.5625,1.155,2.31,4.0275,54.76,167.24,334.48,556.48,0,0.98,1.96,2.94,0,2.0,4.0,6.0,0,0,0,0,0,-2.0,-4.0,-6.0,0,-0.04,-0.08,-0.12,0,-7.8,-15.6,-23.4,35.11439,32.63388,35.05438,76410.5,990.047,6304.97,0.8901,5.668451922,0.8901,0.0,5.66847,0.0,68013.0,0.0
3782,MOF_net-ssa_node1-N41_node2-orgN15_edge1-E13,1inor_1org_1edge,ssa,3.477836653,137.014,254.6304,470.334,930.24,1455.0,3276.0,5790.0,5040.0,19.0,36.0,66.0,120.0,102.0,288.0,426.0,360.0,12.0774,25.2,47.2746,69.3,3.5344,34.2912,57.528,93.248,729.0,1134.0,1944.0,2700.0,1,6.0,12.0,20.0,36.0,108.0,216.0,300.0,1.5876,5.67,11.6424,17.388,0,-6.96,-8.04,-12.0,0,120.0,252.0,440.0,0,0,0,0,0,18.0,36.0,70.0,0,3.06,5.88,11.4,2271.0692,5298.186,8564.848,11220.716,8936.0,22272.0,33232.0,37280.0,380.0,844.0,1376.0,1856.0,2220.0,5724.0,8688.0,10264.0,161.0972,413.4284,642.0,779.6528,9.2416,15.504,30.24462222,31.07024762,49.0,84.0,142.8888889,109.8666667,1,2.0,4.0,4.282539683,4.0,12.0,19.84761905,17.6952381,0.5625,1.155,2.094761905,1.873166667,54.76,167.24,298.4151453,257.5711963,0,0.98,2.211111111,2.798444444,0,2.0,7.587301587,14.28253968,0,0,0,0,0,-2.0,-1.923809524,-0.282539683,0,-0.04,0.206984127,0.714349206,0,-7.8,-10.72637098,-3.116124762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,54.66825,53.0413,54.66825,192270.0,613.145,7475.7,0.9392,11.45110299,0.9392,0.0,11.4511,0.0,180580.0,0.0
3783,MOF_net-ssa_node1-N24_node2-orgN10_edge1-E14,1inor_1org_1edge,ssa,0.393219237,84.7754,146.352,209.9612,299.472,1283.0,2268.0,2906.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.6526,15.038,21.6936,20.482,3.61,24.624,29.07,60.724,841.0,870.0,1044.0,1682.0,1,4.0,6.0,12.0,16.0,40.0,72.0,96.0,1.9044,4.0848,6.3756,10.3776,0,-5.36,-3.9,-9.16,0,86.0,138.0,290.0,0,0,0,0,0,6.0,6.0,24.0,0,2.56,3.66,9.04,738.8061,1653.93,2652.9258,3302.5012,3078.0,7200.0,10590.0,11512.0,115.0,252.0,404.0,520.0,656.0,1660.0,2460.0,2800.0,50.2507,124.9556,189.9732,223.3728,10.5376,12.138,25.4876,15.992,56.5,66.0,108.5,72.5,1,1.5,3.0,2.0,2.5,7.5,10.0,7.0,0.5477,0.85855,1.395,0.9896,41.425,113.565,146.532614,118.376307,0,0.935,1.53,1.555,0,2.0,7.5,5.5,0,0,0,0,0,-2.0,-1.0,-2.0,0,-0.04,0.35,0.14,0,-6.9,-2.05711,-6.503555,9.6736,15.674,31.04253333,35.47226667,51.5,85.0,138.8333333,157.1666667,1.0,2.0,4.0,4.5,4.333333333,13.0,20.5,21.0,0.557566667,1.152433333,1.9975,2.228616667,50.315,163.285,266.192614,280.8747163,0,1.046666667,2.213333333,2.256666667,0,2.166666667,8.833333333,9.666666667,0,0,0,0,0,-1.666666667,-0.833333333,-0.833333333,0,-0.043333333,0.323333333,0.39,0,-8.15,-7.85711,-6.424961667,38.64574,37.31912,38.64574,80233.4,936.208,7068.47,0.9152,6.909829444,0.9152,0.0,6.90985,0.0,73429.6,0.0
3784,MOF_net-ptr_node1-N55_node2-orgN10_edge1-E7,1inor_1org_1edge,ptr,0.50619235,76.0669,115.584,175.6632,210.528,1300.0,2304.0,2208.0,1152.0,9.0,16.0,20.0,24.0,36.0,80.0,80.0,48.0,6.2193,12.1472,14.4644,13.4904,2.7225,22.704,16.83,39.534,900.0,960.0,720.0,1680.0,1,4.0,4.0,8.0,16.0,32.0,48.0,64.0,1.7161,3.8252,4.0348,7.86,0,-7.16,-3.6,-10.76,0,88.0,96.0,184.0,0,0,0,0,0,8.0,4.0,16.0,0,2.32,2.16,4.48,969.8513,2118.642,3568.1458,4489.734,3500.0,8112.0,12394.0,15216.0,161.0,340.0,588.0,732.0,928.0,2308.0,3412.0,4444.0,62.1449,156.7412,243.8284,314.7452,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,40.74546,34.60519,40.74546,267533.0,962.951,6957.33,0.8686,6.275648806,0.8686,0.0,6.27564,0.0,232380.0,0.0
3785,MOF_net-ssa_node1-N41_node2-orgN15_edge1-E15,1inor_1org_1edge,ssa,2.894841461,137.014,254.6304,470.334,930.24,1455.0,3276.0,5790.0,5040.0,19.0,36.0,66.0,120.0,102.0,288.0,426.0,360.0,12.0774,25.2,47.2746,69.3,3.5344,34.2912,57.528,93.248,729.0,1134.0,1944.0,2700.0,1,6.0,12.0,20.0,36.0,108.0,216.0,300.0,1.5876,5.67,11.6424,17.388,0,-6.96,-8.04,-12.0,0,120.0,252.0,440.0,0,0,0,0,0,18.0,36.0,70.0,0,3.06,5.88,11.4,2529.9892,5865.306,9625.168,12408.156,9544.0,23808.0,35824.0,41472.0,428.0,940.0,1568.0,2048.0,2508.0,6396.0,9648.0,11800.0,174.9644,450.6348,702.2048,868.6576,9.2416,15.504,30.24462222,31.07024762,49.0,84.0,142.8888889,109.8666667,1,2.0,4.0,4.282539683,4.0,12.0,19.84761905,17.6952381,0.5625,1.155,2.094761905,1.873166667,54.76,167.24,298.4151453,257.5711963,0,0.98,2.211111111,2.798444444,0,2.0,7.587301587,14.28253968,0,0,0,0,0,-2.0,-1.923809524,-0.282539683,0,-0.04,0.206984127,0.714349206,0,-7.8,-10.72637098,-3.116124762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,54.87191,53.74812,54.87191,194454.0,653.387,7523.45,0.9284,10.69008875,0.9284,0.0,10.6901,0.0,180531.0,0.0
3786,MOF_net-sit_node1-N52_node2-orgN8_edge1-E9,1inor_1org_1edge,sit,8.388471209,189.1857,346.752,739.9944,873.072,3684.0,6912.0,7776.0,9792.0,21.0,48.0,78.0,108.0,126.0,312.0,432.0,552.0,15.1005,36.4416,52.9854,70.1676,2.7225,22.704,16.83,39.534,900.0,960.0,720.0,1680.0,1,4.0,4.0,8.0,18.0,36.0,54.0,90.0,1.7161,3.8252,4.0348,7.86,0,-7.16,-3.6,-10.76,0,88.0,96.0,184.0,0,0,0,0,0,10.0,6.0,16.0,0,2.32,2.16,4.48,591.5889,1286.4452,2074.213,2671.38,2331.0,5294.0,7816.0,8682.0,94.0,200.0,324.0,426.0,524.0,1320.0,1932.0,2274.0,38.8654,95.758,144.6892,174.565,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,9.2416,24.24906667,48.49813333,81.472,49.0,130.6666667,261.3333333,266.0,1.0,3.0,6.0,11.33333333,9.0,27.0,58.0,68.0,0.5625,1.7225,3.445,4.745,54.76,231.62,463.24,646.0890173,0,1.143333333,2.286666667,7.653333333,0,2.333333333,4.666666667,41.33333333,0,0,0,0,0,0.0,-1.333333333,11.33333333,0,-0.046666667,-0.093333333,2.173333333,0,-9.1,-18.2,-3.44266,26.04438,22.61064,26.04438,33915.7,1084.75,6433.64,0.8956,5.311760484,0.8956,0.0,5.31177,0.0,30374.9,0.0
3787,MOF_net-wbl_node1-N74_node2-orgN18_edge1-E1,1inor_1org_1edge,wbl,1.686843025,126.391,244.9968,539.3892,467.3584,5264.0,7680.0,11200.0,7488.0,14.0,34.0,56.0,58.0,98.0,266.0,356.0,296.0,11.0156,28.4408,41.6512,39.858,2.8561,26.1612,17.93935,35.43085,2304.0,1728.0,3312.0,2352.0,1,4.5,4.5,7.0,22.5,49.5,67.5,76.5,2.1904,4.8618,6.179,7.77,0,-7.875,-3.01,-9.135,0,180.0,147.0,287.0,0,0,0,0,0,12.5,6.0,12.5,0,3.375,2.485,5.11,1570.3738,3554.802,5737.4108,7670.809,6154.0,14760.0,21920.0,25528.0,260.0,568.0,924.0,1274.0,1492.0,3840.0,5804.0,7018.0,108.986,275.9064,426.1308,530.817,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,40.84891,36.51114,40.51867,320471.0,689.822,7231.27,0.9166,9.608540552,0.9166,0.0,9.60854,0.0,293744.0,0.0
3788,MOF_net-pth_node1-N74_node2-orgN19_edge1-E15,1inor_1org_1edge,pth,1.336211114,126.391,244.9968,539.3892,467.3584,5264.0,7680.0,11200.0,7488.0,14.0,34.0,56.0,58.0,98.0,266.0,356.0,296.0,11.0156,28.4408,41.6512,39.858,2.8561,26.1612,17.93935,35.43085,2304.0,1728.0,3312.0,2352.0,1,4.5,4.5,7.0,22.5,49.5,67.5,76.5,2.1904,4.8618,6.179,7.77,0,-7.875,-3.01,-9.135,0,180.0,147.0,287.0,0,0,0,0,0,12.5,6.0,12.5,0,3.375,2.485,5.11,1319.372,2950.401,4829.7788,6329.294,5018.0,11904.0,17840.0,21008.0,218.0,470.0,780.0,1036.0,1250.0,3174.0,4748.0,5868.0,88.5834,223.7774,345.5996,434.4076,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,9.2416,23.256,46.512,86.64,49.0,126.0,252.0,294.0,1.0,3.0,6.0,12.0,9.0,27.0,54.0,72.0,0.5625,1.7325,3.465,5.13,54.76,250.86,501.72,701.835684,0,1.47,2.94,7.98,0,3.0,6.0,42.0,0,0,0,0,0,0.0,0.0,12.0,0,-0.06,-0.12,2.16,0,-11.7,-23.4,-6.04266,34.10828,29.46461,32.9772,127710.0,582.033,7808.64,0.9538,12.79632934,0.9538,0.0,12.7963,0.0,121810.0,0.0
